14:26:34.650 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 8.0.0.Final
14:26:39.194 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,54] - isMultiInstance:false
14:26:39.219 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,108] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-oj-gateway-local.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oj-gateway.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-oj-gateway,DEFAULT_GROUP'}]
14:26:39.238 [main] INFO  c.f.g.OjGatewayApplication - [logStartupProfileInfo,636] - The following 1 profile is active: "local"
14:26:40.507 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,294] - Multiple Spring Data modules found, entering strict repository configuration mode
14:26:40.519 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,138] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
14:26:40.585 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,208] - Finished Spring Data repository scanning in 26 ms. Found 0 Redis repository interfaces.
14:26:41.070 [main] INFO  o.s.c.c.s.GenericScope - [setSerializationId,282] - BeanFactory id=2a8b3cd7-0483-3a0c-9e5e-ab22ea20ac67
14:26:41.170 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,409] - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:26:41.173 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,409] - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:26:41.178 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,409] - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
14:26:46.010 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [After]
14:26:46.011 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Before]
14:26:46.011 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Between]
14:26:46.012 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Cookie]
14:26:46.012 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Header]
14:26:46.012 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Host]
14:26:46.013 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Method]
14:26:46.013 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Path]
14:26:46.013 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Query]
14:26:46.013 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [ReadBody]
14:26:46.013 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [RemoteAddr]
14:26:46.014 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
14:26:46.014 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [Weight]
14:26:46.014 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [CloudFoundryRouteService]
14:26:47.762 [main] INFO  o.s.b.w.e.n.NettyWebServer - [start,111] - Netty started on port 19090
14:26:48.988 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,62] - initializer namespace from ans.namespace attribute : null
14:26:48.989 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$0,66] - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
14:26:48.991 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$1,73] - initializer namespace from namespace attribute :null
14:26:49.013 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
14:26:49.014 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
14:26:49.024 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of 236b0667-3993-4baa-af5c-8ad73c0dde6f
14:26:49.030 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
14:26:49.031 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
14:26:49.033 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
14:26:49.036 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
14:26:49.037 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
14:26:49.185 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Success to connect to server [localhost:8848] on start up, connectionId = 1738477609067_172.17.0.1_47354
14:26:49.186 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Notify connected event to listeners.
14:26:49.186 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:26:49.186 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,78] - Grpc connection connect
14:26:49.186 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$583/0x0000025e814a91e8
14:26:49.190 [main] INFO  c.a.n.client.naming - [registerService,121] - [REGISTER-SERVICE] 62113bd0-93ee-4621-9b30-60de09bd5520 registering service oj-gateway with instance Instance{instanceId='null', ip='192.168.137.1', port=19090, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={IPv6=null, preserved.register.source=SPRING_CLOUD}}
14:26:49.246 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,76] - nacos registry, DEFAULT_GROUP oj-gateway 192.168.137.1:19090 register finished
14:26:49.335 [main] INFO  c.f.g.OjGatewayApplication - [logStarted,57] - Started OjGatewayApplication in 16.185 seconds (process running for 18.113)
14:26:49.340 [main] INFO  c.a.n.c.c.i.CacheData - [<clinit>,67] - nacos.cache.data.init.snapshot = true 
14:26:49.343 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-62113bd0-93ee-4621-9b30-60de09bd5520-localhost_8848] [subscribe] oj-gateway-local.yaml+DEFAULT_GROUP+62113bd0-93ee-4621-9b30-60de09bd5520
14:26:49.352 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-62113bd0-93ee-4621-9b30-60de09bd5520-localhost_8848] [add-listener] ok, tenant=62113bd0-93ee-4621-9b30-60de09bd5520, dataId=oj-gateway-local.yaml, group=DEFAULT_GROUP, cnt=1
14:26:49.352 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway-local.yaml, group=DEFAULT_GROUP
14:26:49.353 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-62113bd0-93ee-4621-9b30-60de09bd5520-localhost_8848] [subscribe] oj-gateway+DEFAULT_GROUP+62113bd0-93ee-4621-9b30-60de09bd5520
14:26:49.353 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-62113bd0-93ee-4621-9b30-60de09bd5520-localhost_8848] [add-listener] ok, tenant=62113bd0-93ee-4621-9b30-60de09bd5520, dataId=oj-gateway, group=DEFAULT_GROUP, cnt=1
14:26:49.353 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway, group=DEFAULT_GROUP
14:26:49.354 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-62113bd0-93ee-4621-9b30-60de09bd5520-localhost_8848] [subscribe] oj-gateway.yaml+DEFAULT_GROUP+62113bd0-93ee-4621-9b30-60de09bd5520
14:26:49.354 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-62113bd0-93ee-4621-9b30-60de09bd5520-localhost_8848] [add-listener] ok, tenant=62113bd0-93ee-4621-9b30-60de09bd5520, dataId=oj-gateway.yaml, group=DEFAULT_GROUP, cnt=1
14:26:49.354 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway.yaml, group=DEFAULT_GROUP
14:27:41.902 [boundedElastic-1] INFO  c.a.n.client.naming - [subscribe,167] - [SUBSCRIBE-SERVICE] service:oj-system, group:DEFAULT_GROUP, clusters: 
14:27:41.930 [boundedElastic-1] INFO  c.a.n.client.naming - [isChangedServiceInfo,184] - init new ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
14:27:41.932 [boundedElastic-1] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
14:27:42.497 [nacos-grpc-client-executor-localhost-24] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 1
14:27:42.497 [nacos-grpc-client-executor-localhost-24] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 1
14:54:29.112 [nacos-grpc-client-executor-localhost-371] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 3
14:54:29.113 [nacos-grpc-client-executor-localhost-371] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
14:54:29.114 [nacos-grpc-client-executor-localhost-371] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(0) service: DEFAULT_GROUP@@oj-system -> []
14:54:29.115 [nacos-grpc-client-executor-localhost-371] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 3
14:54:46.364 [nacos-grpc-client-executor-localhost-374] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 4
14:54:46.365 [nacos-grpc-client-executor-localhost-374] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
14:54:46.365 [nacos-grpc-client-executor-localhost-374] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
14:54:46.367 [nacos-grpc-client-executor-localhost-374] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 4
15:35:58.382 [nacos-grpc-client-executor-localhost-874] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 6
15:35:58.383 [nacos-grpc-client-executor-localhost-874] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
15:35:58.383 [nacos-grpc-client-executor-localhost-874] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(0) service: DEFAULT_GROUP@@oj-system -> []
15:35:58.384 [nacos-grpc-client-executor-localhost-874] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 6
15:36:17.173 [nacos-grpc-client-executor-localhost-878] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 7
15:36:17.173 [nacos-grpc-client-executor-localhost-878] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
15:36:17.173 [nacos-grpc-client-executor-localhost-878] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
15:36:17.175 [nacos-grpc-client-executor-localhost-878] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 7
15:38:21.704 [nacos-grpc-client-executor-localhost-902] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 8
15:38:21.706 [nacos-grpc-client-executor-localhost-902] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
15:38:21.706 [nacos-grpc-client-executor-localhost-902] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(0) service: DEFAULT_GROUP@@oj-system -> []
15:38:21.708 [nacos-grpc-client-executor-localhost-902] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 8
15:38:40.288 [nacos-grpc-client-executor-localhost-906] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Receive server push request, request = NotifySubscriberRequest, requestId = 9
15:38:40.289 [nacos-grpc-client-executor-localhost-906] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
15:38:40.293 [nacos-grpc-client-executor-localhost-906] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
15:38:40.295 [nacos-grpc-client-executor-localhost-906] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [236b0667-3993-4baa-af5c-8ad73c0dde6f] Ack server push request, request = NotifySubscriberRequest, requestId = 9
21:08:12.424 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,95] - De-registering from Nacos Server now...
21:08:12.428 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,217] - [DEREGISTER-SERVICE] 62113bd0-93ee-4621-9b30-60de09bd5520 deregistering service oj-gateway with instance: Instance{instanceId='null', ip='192.168.137.1', port=19090, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
21:08:12.440 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,115] - De-registration finished.
21:08:12.442 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
21:08:12.443 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,136] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
21:08:12.444 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,138] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
21:08:12.444 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
21:08:12.444 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,204] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
21:08:12.445 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,143] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
21:08:12.445 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,145] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
21:08:12.445 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,194] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
21:08:12.446 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,199] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
21:08:12.446 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,484] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
21:08:12.447 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,486] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
21:08:12.447 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,429] - Shutdown rpc client, set status to shutdown
21:08:12.448 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,431] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@262b6406[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
21:08:12.449 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,584] - Close current connection 1738477609067_172.17.0.1_47354
21:08:12.455 [nacos-grpc-client-executor-localhost-4867] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,63] - [1738477609067_172.17.0.1_47354]Ignore complete event,isRunning:false,isAbandon=false
